"Brand_encoded","age","Model_encoded","Car_Suv_encoded","UsedOrNew_encoded","Transmission_encoded","Kilometres_num","Cylinders","Engine_L","DriveType_encoded","FuelType_encoded","FuelConsumption_num","ColourExtInt_encoded","Location_encoded","BodyType_encoded","Doors_num","Seats_num","Brand_Model_encoded","Price"
35,2,194,5,0,1,35,4,2,0,1,6,192,410,0,5,5,197,35970
13,14,162,13,0,0,181225,4,1.6,0,2,4.7,157,27,2,4,5,165,7990
8,8,230,37,0,1,83612,4,2.8,3,2,9.1,111,300,4,4,5,229,39850
16,12,260,160,0,0,132193,4,2,2,4,7.8,219,152,9,2,4,263,21990
35,12,152,5,0,1,156500,4,1.5,0,1,6.3,180,218,0,5,5,154,13990
35,22,15,20,0,1,61435,4,1.5,0,1,6.6,133,291,3,4,5,15,9771
13,9,233,35,0,1,86355,4,2,0,1,7.9,192,279,5,4,5,236,23999
12,11,78,5,0,1,86674,4,1.5,0,1,5.8,139,89,0,5,5,79,14950
39,9,309,37,0,1,225000,4,3,2,2,8.1,192,115,4,4,5,311,19990
15,16,205,37,0,1,202643,4,2.5,3,2,10.5,192,135,4,2,2,208,17990
8,8,154,13,0,1,166767,6,3.6,2,1,9.8,139,378,2,4,5,157,23990
35,12,455,35,0,1,251094,4,3,3,2,8.5,192,330,5,4,7,460,41990
16,8,173,35,0,1,115212,4,2.5,4,1,8.1,218,305,5,4,5,176,27999
19,9,190,35,0,1,94390,4,2.4,4,1,8.5,192,291,5,4,5,193,31990
23,2,189,35,0,0,6394,4,2,0,1,6.6,209,291,5,4,5,192,29771
35,12,317,35,0,1,273860,6,3.5,0,1,11,209,218,5,4,7,320,16990
19,10,276,35,0,1,118170,4,2.2,4,2,7.8,226,496,5,4,7,279,22990
22,3,119,5,0,1,10552,4,1.5,0,4,6.7,192,100,0,5,5,122,18990
8,9,113,35,0,0,158215,4,1.8,0,1,7,209,139,5,4,5,116,12800
28,9,221,19,0,0,88951,4,2.5,0,2,8.9,218,284,1,4,3,224,18980
13,8,197,19,0,1,163670,4,2.5,2,2,8.8,142,127,1,4,3,200,27995
8,9,230,37,0,1,184421,4,2.8,2,2,8.8,142,224,4,4,5,229,22990
13,10,93,35,0,1,117578,4,2,0,1,8.4,192,187,5,4,5,94,16913
16,11,173,35,0,1,153702,4,2.5,4,1,8.1,192,163,5,4,5,176,12999
15,4,177,35,0,1,60256,4,2.5,3,1,8.3,218,333,5,4,5,180,26685
53,4,487,35,0,1,14369,8,4,4,4,12.2,-1,560,5,4,4,491,229900
43,10,165,160,0,1,118101,4,2,2,4,6,326,541,9,2,4,168,34950
53,11,445,20,0,1,78200,6,3,2,2,6.5,-1,560,3,4,4,450,84900
35,6,223,20,0,1,30356,4,2.5,0,1,7.8,192,291,3,4,5,226,28971
27,8,240,35,0,1,85206,4,1.5,0,4,7.2,218,328,5,4,5,243,19990
23,10,189,35,0,1,120328,4,2,0,1,6.1,270,91,5,4,5,192,19990
8,10,154,13,0,1,131521,6,3.6,2,0,11.8,142,106,2,4,5,157,18990
35,12,343,35,0,1,275281,4,2.5,4,1,8.5,153,361,5,4,5,346,14983
43,13,-1,13,0,1,134645,4,2.1,2,2,8.2,133,484,2,4,8,-1,29990
37,3,281,171,2,1,2215,6,3.6,3,3,9.9,107,469,5,4,5,339,79990
22,3,119,24,1,1,15,4,1.5,0,4,6.7,138,399,0,5,5,122,19490
20,5,212,35,0,1,43672,4,2.4,4,1,7.2,338,373,5,4,7,215,29990
35,13,343,35,0,1,198134,4,2.4,0,1,9.6,219,361,5,4,5,346,14986
27,12,330,37,0,0,209825,5,3.2,3,2,9.4,226,125,4,4,5,333,28990
11,6,203,35,0,0,24557,4,1.6,0,1,5.8,139,246,5,4,5,206,26990
15,8,177,35,0,1,93111,4,2.5,0,1,7.9,192,340,5,4,7,180,23950
31,8,432,5,0,1,77190,4,2,4,4,7.5,202,355,0,5,5,437,39990
16,8,173,35,0,1,108614,4,2.5,4,1,8.1,133,354,5,4,5,176,23990
27,13,104,20,0,1,150620,6,4,2,1,9.9,157,484,3,4,5,106,16999
35,5,223,20,0,1,65474,4,2.5,0,5,4.2,133,279,3,4,5,226,37990
20,10,251,37,0,0,160576,4,2.5,3,2,8.1,202,187,4,4,5,254,19913
35,15,279,19,0,1,217117,4,2.7,2,1,11.6,142,94,1,4,3,282,17990
53,12,487,35,0,1,114153,6,3,4,2,7.4,226,560,5,4,5,491,44900
8,10,113,35,0,1,109296,4,1.8,0,1,7.6,219,100,5,4,5,116,15995
16,3,224,35,0,1,7113,4,2.5,4,1,7.3,180,372,5,4,5,227,45999
15,6,177,35,0,0,24980,4,2,0,1,8.2,202,152,5,4,5,180,27990
31,19,82,20,0,1,193100,4,2,0,4,8,194,23,3,4,5,83,7990
27,3,235,35,0,1,5912,3,1,0,4,5.3,157,372,5,5,5,238,30800
8,15,39,20,0,1,208010,4,1.8,0,1,7.5,202,83,3,4,5,39,12990
35,7,194,5,0,1,55347,4,1.8,0,5,4.1,192,412,0,5,5,197,27888
13,6,162,5,0,1,59649,4,2,0,1,7.4,192,279,0,4,5,165,22990
23,15,303,37,0,0,137761,4,3,2,2,8.3,142,169,4,2,4,305,14990
23,11,130,5,0,1,105330,4,2.5,0,1,6,192,361,0,5,5,134,22986
42,9,229,5,0,1,94803,4,1.4,0,4,4.9,192,163,0,5,5,233,17999
11,2,333,35,0,1,15,4,1.5,4,1,6.9,88,410,5,2,4,336,44990
20,10,251,37,0,1,171655,4,2.5,3,2,9.3,120,91,4,4,5,254,20990
12,13,185,5,0,1,33700,4,1.8,0,4,6.5,120,162,0,5,5,188,19990
13,12,162,5,0,0,144171,4,1.8,0,1,6.5,218,361,0,5,5,165,15990
19,5,84,5,0,1,56546,3,1,0,1,5.4,139,328,0,5,5,85,25990
20,4,212,35,0,1,60586,4,2.4,0,1,7.2,269,373,5,4,7,215,29290
43,3,439,35,0,1,6595,4,2,4,4,7.7,272,484,5,4,5,444,82990
28,5,187,19,0,1,112817,4,1.9,2,2,8.6,192,378,1,4,2,190,22990
13,12,163,13,0,1,162774,4,2.5,2,2,9,111,133,2,4,8,166,19990
15,12,48,35,0,0,181279,4,2,0,1,8.1,202,27,5,4,5,48,7990
48,6,459,35,0,1,29780,6,3,4,2,7.8,192,560,5,4,5,464,104900
31,3,282,113,2,1,21,3,1,0,4,5.4,209,406,5,4,5,284,34990
8,9,230,37,0,1,187485,4,2.8,2,2,8.9,111,133,4,4,5,229,19990
27,11,330,37,0,0,276992,5,3.2,3,2,8.9,142,133,4,4,5,333,24990
33,3,298,35,0,1,2181,4,1.4,0,1,6.6,331,504,5,4,5,300,49880
35,2,387,5,0,0,1321,3,1.6,4,3,8.4,192,152,0,5,5,391,82870
15,5,205,37,0,0,28100,4,2.3,0,2,6.4,142,162,4,2,2,208,27990
35,2,343,35,0,1,45,4,2.5,4,5,4.8,209,355,5,5,5,346,55990
8,13,154,13,0,1,58432,8,6,2,4,14.6,192,482,2,4,5,157,36990
22,3,259,47,1,1,36,4,1.5,0,1,7.3,218,544,5,4,5,262,28816
31,4,352,37,0,1,29826,4,2,3,2,8.9,142,333,4,4,5,355,46950
43,23,36,19,0,0,460269,5,2.9,0,2,0,142,1,1,4,2,36,1895
27,2,395,35,0,1,20,6,3,3,2,8.5,202,187,5,4,7,399,99990
35,8,317,35,0,1,145119,6,3.5,0,1,9.1,82,331,5,4,7,320,32990
20,8,71,20,0,1,78835,4,2,0,1,7.4,202,187,3,4,5,72,23990
13,7,97,20,0,1,105794,4,2,0,1,7.2,218,406,3,4,5,98,18888
20,11,169,35,0,1,69369,4,2,0,1,7.4,139,406,5,4,5,172,21990
19,10,307,13,0,1,210093,6,3.3,0,1,11.6,202,227,2,4,8,309,24950
16,11,141,5,0,1,130641,4,2,4,1,6.8,180,133,0,5,5,144,16850
8,12,154,20,0,1,143924,8,6,2,4,11.5,111,218,3,4,5,157,39990
27,10,395,35,0,1,130875,5,3.2,4,2,8.5,72,287,5,4,7,399,41990
8,9,154,20,0,0,47940,6,3.6,2,1,9.7,192,333,3,4,5,157,32995
35,9,319,35,0,1,94900,6,4,3,4,11.4,272,399,5,4,5,322,52790
42,10,181,5,0,1,91343,4,1.8,0,4,5.9,192,218,0,5,4,184,21990
13,7,254,35,0,1,114449,4,2.2,4,2,7.5,226,282,5,4,7,257,39888
27,12,330,37,0,0,113222,4,2.2,3,2,8.1,192,368,4,2,3,333,19950
28,3,257,37,0,1,13366,4,2,3,2,9.3,157,354,4,4,5,260,39990
8,14,168,20,0,1,257864,8,6,2,4,14.5,157,139,3,4,5,171,10800
8,17,154,13,0,1,252100,8,6,2,4,14.6,153,152,2,4,5,157,18990
40,14,109,160,0,1,173100,4,2,2,2,5.3,272,152,9,2,4,112,14990
23,11,338,35,0,1,113000,6,3.7,3,1,11.2,130,87,5,4,7,342,25950
8,16,39,20,0,0,59623,4,1.8,0,1,7,272,42,3,4,5,39,6750
15,14,205,37,0,0,223551,4,2.5,3,2,9.8,192,27,4,4,5,208,15990
35,4,308,37,0,1,39766,4,2.8,2,2,7.5,218,368,4,4,5,310,47950
43,10,247,20,0,1,99346,4,2,2,4,6,271,305,3,4,5,250,31980
8,6,277,35,0,1,104750,4,2.8,3,2,8.6,218,361,5,4,7,280,44986
12,17,79,20,0,1,66667,4,2.4,0,4,8.9,180,358,3,4,5,80,15990
35,27,455,35,0,0,415902,6,4.2,3,2,0,192,139,5,4,6,460,14800
35,7,308,37,0,0,66914,4,2.7,2,1,11.1,218,361,4,2,2,310,29490
43,12,336,5,0,1,96411,4,2,0,4,6.6,218,555,0,5,5,340,25888
31,18,82,20,0,1,207512,4,2,0,4,8,90,187,3,4,5,83,5840
27,6,395,35,0,1,127846,4,2,3,2,7.1,142,444,5,4,7,399,47888
12,18,172,13,0,1,268546,4,2.4,0,1,9.4,130,98,2,4,7,175,6999
8,18,154,20,0,1,174240,6,3.6,2,1,11,192,27,3,4,5,157,5990
36,4,339,37,0,1,44454,4,2,3,2,9.4,202,187,4,4,5,357,40888
27,21,81,35,0,1,159339,6,4,2,1,13.1,130,100,5,4,5,82,5995
23,17,130,5,0,1,252686,4,2,0,1,8.4,272,187,0,5,5,134,6750
13,3,466,93,2,1,2020,6,3.8,0,1,10.7,-1,466,5,4,7,470,109990
43,11,421,35,0,1,112072,8,5.5,4,4,11.8,202,358,5,4,5,426,64990
36,4,305,35,0,1,10206,4,2,0,4,9.8,157,187,5,4,5,307,34990
27,16,104,20,0,1,171500,6,4,2,1,10.5,219,152,3,4,5,106,11990
16,6,173,35,0,1,46510,4,2.5,4,1,7.4,192,466,5,4,5,176,36990
22,2,259,24,1,1,15,4,1.5,0,3,1.7,277,399,5,5,5,262,48990
27,18,104,20,0,1,137837,6,4,2,1,10.9,209,246,3,4,5,106,11990
38,11,311,35,0,1,126477,6,3.2,4,4,11.5,202,187,5,4,7,313,20913
20,7,251,37,0,1,44246,4,2.4,3,2,7.6,90,466,4,4,5,254,39990
38,11,311,35,0,1,194177,5,2.4,4,2,9.6,192,139,5,4,7,313,16800
25,2,237,80,1,1,8,4,2.5,0,1,8.1,142,469,5,4,5,240,49290
43,8,456,160,0,1,35200,4,2,2,4,7.1,272,504,9,2,4,461,73800
19,3,196,35,0,1,20254,4,1.4,0,1,6.7,157,333,5,4,5,199,22885
31,10,128,5,0,0,124810,4,1.2,0,4,4.9,133,267,0,5,5,131,13999
23,2,303,126,1,1,7,4,3,3,2,8,424,466,4,4,5,305,68288
31,3,432,172,1,1,16,4,2,0,4,5.8,218,517,0,5,5,437,73879
43,20,-1,20,0,1,207619,6,2.6,2,1,11,150,98,3,4,5,-1,5999
20,5,169,35,0,1,50572,4,2,0,1,7.6,104,230,5,4,5,172,29888
36,2,305,59,1,1,11,4,1.5,0,3,5,219,432,5,4,5,307,37485
19,9,190,35,0,1,99301,4,2,0,1,7.9,84,300,5,4,5,193,24850
20,9,251,37,0,0,150247,4,2.4,3,2,7.2,192,127,4,4,5,254,28995
35,18,49,20,0,1,314536,6,3.5,0,1,9.9,180,187,3,4,5,49,5950
27,6,395,35,0,1,76202,4,2,3,2,7.1,180,425,5,4,7,399,52990
20,2,212,137,1,1,5,4,2.5,0,1,7.7,-1,460,5,4,7,215,46990
19,20,190,35,0,1,309017,6,2.7,3,1,11.4,180,187,5,4,5,193,5940
42,15,478,20,0,1,172895,6,3,4,4,9.4,150,541,3,4,5,482,22950
22,5,259,35,0,1,25836,4,1.5,0,1,7.3,192,479,5,4,5,262,24990
31,24,236,19,0,0,174486,5,2.5,0,1,13.4,142,25,1,4,5,239,6999
23,12,130,20,0,1,77541,4,2,0,1,8.2,-1,294,3,4,5,134,16999
49,15,442,20,0,0,64000,8,6.2,2,4,15.2,209,201,3,4,5,447,49988
11,10,333,35,0,0,154496,4,1.3,3,1,7.3,192,139,5,2,4,336,22800
12,2,185,5,0,0,722,4,2,0,4,8.9,202,525,0,4,4,188,78800
22,4,259,35,0,1,21972,4,1.5,0,1,7.3,192,479,5,4,5,262,24990
40,5,326,35,0,1,20501,4,2,2,1,7.4,-1,486,5,4,5,329,64880
43,9,345,20,0,1,42679,4,2,2,4,6.4,133,525,3,4,5,348,51800
31,3,432,172,2,1,3650,4,2,4,4,7.7,272,517,0,5,5,437,67888
27,8,330,37,0,1,187148,5,3.2,3,2,8.8,192,187,4,4,5,333,31990
19,4,307,13,0,1,41021,6,3.5,0,1,9.6,133,466,2,4,8,309,47990
43,3,509,160,0,1,22,8,4,2,4,10.3,202,562,9,2,4,513,229990
31,9,201,19,0,1,229964,4,1.4,0,4,6,142,133,1,4,5,204,18990
42,5,356,35,0,1,53932,6,3,4,5,7,272,486,5,4,7,360,102880
13,9,162,5,0,1,39899,4,1.8,0,1,7.3,172,275,0,5,5,165,21990
35,6,455,35,0,1,65623,4,2.8,3,2,8,209,469,5,4,7,460,65995
43,12,336,5,0,1,62390,4,2,0,4,6.6,202,191,0,5,5,340,29555
20,9,251,37,0,1,144179,4,2.4,3,2,7.6,157,187,4,4,5,254,24913
43,5,397,20,0,1,47938,4,2,2,1,7,272,497,3,4,5,401,69988
43,7,456,160,0,1,51816,4,2,2,4,7.1,272,504,9,2,4,461,71800
31,3,398,115,2,1,4220,4,2,4,4,7.3,219,485,5,4,5,402,51990
35,27,455,35,0,0,209031,6,4.2,3,2,0,139,227,5,2,11,460,45950
13,3,162,20,0,1,7237,4,2,0,4,8.2,227,406,3,4,5,165,54990
43,10,345,160,0,1,47899,4,2,2,4,6,202,472,9,2,4,348,44990
8,11,69,35,0,1,178126,4,2.2,4,2,8.1,192,291,5,4,7,70,11200
19,7,276,35,0,1,44446,4,2.2,4,2,7.2,272,458,5,4,7,279,36777
12,13,219,35,0,1,62225,4,2.4,3,1,8.7,154,355,5,4,5,222,21990
35,12,343,35,0,1,123189,4,2,0,1,7.4,142,479,5,4,5,346,19000
35,6,455,35,0,1,68604,8,4.5,3,2,9.5,133,522,5,4,7,460,114999
44,8,450,35,0,1,131983,4,2,4,2,5.3,192,100,5,4,5,455,38995
40,17,-1,159,0,1,76000,10,5,2,4,15.2,133,472,8,2,4,-1,66990
22,3,259,47,1,1,14,4,1.5,0,1,7.3,251,544,5,4,5,262,35990
28,4,257,37,0,1,29876,4,2.8,3,2,8.5,209,183,4,4,5,260,28388
13,5,231,35,0,1,35624,4,2,0,1,7.2,209,209,5,4,5,234,27990
27,10,330,37,0,1,108412,5,3.2,3,2,9,82,444,4,4,5,333,38990
35,12,455,35,0,1,161365,8,4.5,3,2,10.3,209,154,5,4,7,460,74990
8,11,230,37,0,0,237559,4,2.8,3,2,8.1,142,94,4,2,2,229,18990
27,29,27,37,0,1,393675,4,2.6,2,1,12.5,133,16,4,4,5,27,3499
48,6,459,35,0,1,76750,6,3,4,2,7.8,272,537,5,4,5,464,109950
13,7,162,5,0,1,104000,4,2,0,1,7.4,139,201,0,4,5,165,19989
35,8,308,37,0,1,39229,4,2.8,2,2,7.3,142,509,4,2,4,310,41990
42,10,371,35,0,1,179312,4,2,4,2,6.1,192,16,5,4,5,375,18999
27,12,124,5,0,1,135100,4,2,0,1,6.7,130,152,0,5,5,127,11990
27,8,330,37,0,1,137897,5,3.2,3,2,9,150,460,4,4,5,333,42888
23,8,248,35,0,1,148815,4,2.2,4,2,6,226,384,5,4,5,251,24970
35,8,223,20,0,1,89683,4,2.5,0,1,7.9,209,347,3,4,5,226,24990
40,22,12,20,0,1,261021,4,2,2,1,9.2,192,100,3,4,5,12,5990
19,7,164,5,0,1,47325,4,2,0,1,7.1,180,187,0,5,5,167,21777
31,12,209,13,0,1,146662,4,2,0,2,5.7,114,280,2,4,5,212,12920
8,22,154,13,0,1,415437,6,3.8,2,1,10.5,90,100,2,4,5,157,4995
31,9,201,19,0,1,91722,4,1.4,0,4,6,192,279,1,4,2,204,27999
40,9,326,35,0,1,165394,4,2,3,2,5.4,218,544,5,4,5,329,27990
27,7,395,35,0,1,201201,5,3.2,2,2,8.4,209,257,5,4,5,399,27950
43,9,453,20,0,1,75684,4,2,4,4,7,192,406,3,4,5,458,63950
11,8,203,35,0,1,40101,4,1.6,0,1,6,152,275,5,4,5,206,24990
20,6,212,35,0,1,69503,4,2.4,4,1,7.2,209,279,5,4,7,215,29999
19,14,281,13,0,1,142277,6,3.5,0,1,12.8,133,187,2,4,8,55,12913
13,15,162,5,0,1,136142,4,1.6,0,1,6.9,111,275,0,5,5,165,11670
8,7,69,35,0,1,96044,4,2.4,0,1,9,153,358,5,4,7,70,18990
31,7,352,37,0,1,79144,6,3,3,2,7.8,209,495,4,4,5,355,37990
16,5,173,35,0,1,61741,4,2.5,4,1,7.4,180,275,5,4,5,176,32670
43,11,165,20,0,1,99352,4,2,2,4,6.4,278,142,3,4,5,168,34990
22,9,150,5,0,1,51288,4,1.8,0,4,7.8,111,275,0,4,5,99,15990
8,9,154,20,0,1,148348,6,3.6,2,1,9.5,139,197,3,4,5,157,21800
30,7,186,5,0,1,29846,3,1.5,0,4,5,139,525,0,5,5,189,29800
8,10,113,35,0,0,120435,4,1.8,0,1,7,225,-1,5,4,5,116,10850
22,3,259,47,1,1,15,4,2,4,1,9.5,261,544,5,4,5,262,41990
37,12,281,35,0,1,225041,6,3,3,2,7.5,227,280,5,4,5,339,20930
8,10,230,37,0,0,230000,4,2.8,3,2,7.9,192,201,4,4,5,229,24988
15,5,177,35,0,1,50994,4,2.5,3,1,8.3,133,150,5,4,5,180,28990
8,17,154,37,0,1,162998,8,6,2,1,14,202,201,4,2,2,157,24988
31,6,321,35,0,1,56689,4,2,4,4,7.5,209,342,5,4,5,324,31888
20,7,251,37,0,1,214326,4,2.4,3,2,7.6,142,169,4,4,5,254,29990
19,7,190,35,0,1,46098,4,2,0,1,7.9,192,361,5,4,5,193,27986
20,6,251,37,0,1,121290,4,2.4,3,2,7.6,226,280,4,4,5,254,38888
40,5,297,20,0,1,15462,4,2,4,4,7.6,272,504,3,4,5,299,56888
23,8,130,5,0,0,55290,4,2,0,1,5.9,219,372,0,5,5,134,19990
36,3,339,63,1,1,7,4,2,3,2,9.4,272,392,4,4,5,357,44085
44,11,213,20,0,1,113588,6,3,2,2,6,301,541,3,4,5,216,31950
15,13,177,35,0,1,165766,4,2,3,2,7.4,192,310,5,4,5,180,14249
42,9,268,20,0,1,92045,4,2,4,2,4.6,130,310,3,4,5,271,33990
8,12,69,35,0,1,116453,4,2.4,0,1,8.8,209,310,5,4,5,70,11399
37,3,389,171,1,1,55,6,3.6,3,1,10.1,192,469,5,2,4,393,89990
23,7,150,20,0,1,82115,4,2.5,0,1,6.6,157,269,3,4,5,155,26888
40,4,290,159,0,1,9979,4,2,2,4,6.5,218,497,8,2,2,292,89988
13,6,162,5,0,1,123969,4,1.6,0,1,7.1,272,323,0,4,5,165,26990
8,13,41,20,0,1,115460,4,1.6,0,1,6.3,202,310,3,4,5,41,10990
46,4,367,-1,0,2,10050,4,2.5,0,5,4.8,218,481,3,4,5,371,67800
20,4,212,35,0,1,35274,4,2.4,0,1,7.2,192,211,5,4,7,215,39990
33,8,294,13,0,0,127793,4,1.4,0,4,5.5,192,291,2,4,5,296,18980
43,20,315,20,0,1,183313,8,5.4,2,4,0,199,310,3,4,5,318,38990
19,9,276,35,0,1,97978,6,3.3,0,1,9.9,133,275,5,4,7,279,22888
16,5,173,35,0,1,56223,4,2.5,4,1,7.4,218,280,5,4,5,176,33910
40,10,313,35,0,1,67850,6,3,4,2,6,192,361,5,4,5,315,59986
25,7,237,35,0,1,35355,4,2.5,3,4,8.3,226,504,5,4,5,240,29880
15,9,177,35,0,1,85559,4,1.6,0,2,5.3,111,444,5,4,5,180,25990
19,9,276,35,0,1,180837,4,2.2,4,2,7.8,192,310,5,4,7,279,21849
15,5,205,37,0,1,18618,4,2.3,0,2,6.8,202,361,4,4,5,208,54986
13,9,233,35,0,1,46698,4,2,4,2,6.8,218,280,5,4,5,236,29888
13,6,233,35,0,1,43953,4,1.6,4,1,7.7,114,275,5,4,5,236,32990
8,15,69,35,0,1,181260,4,2,3,2,8.7,139,137,5,4,7,70,6999
22,27,-1,159,0,0,79070,4,1.8,2,4,7.9,417,269,8,2,2,-1,14990
16,7,134,20,0,1,71543,6,3.6,4,1,9.9,-1,275,3,4,5,137,30690
35,8,194,5,0,1,95340,4,1.8,0,1,6.1,192,310,0,5,5,197,20990
42,2,371,190,2,1,2002,4,2,4,5,5.4,218,544,5,4,5,375,88888
27,3,395,35,0,1,15725,4,2,2,2,7.1,-1,469,5,4,7,399,66900
33,3,312,35,0,1,36,3,1,0,4,5,139,291,5,4,5,314,36990
42,2,371,190,2,1,2088,4,2,4,5,8,180,544,5,4,5,375,89588
43,3,517,35,0,1,10795,8,4,4,5,12.4,218,411,5,4,5,521,255880
23,12,338,35,0,1,109040,6,3.7,0,1,11,219,305,5,4,7,342,22890
35,2,308,37,0,1,1488,4,2.8,3,2,7.9,133,355,4,4,5,310,64990
16,9,224,35,0,1,59654,4,2.5,4,4,7.3,209,150,5,4,5,227,29990
35,3,194,5,0,1,14877,4,1.8,0,5,4.2,169,360,0,5,5,197,33299
23,8,338,35,0,1,104485,4,2.5,0,1,8.4,272,275,5,4,7,342,31670
23,7,248,35,0,1,93640,4,2.2,4,2,6,139,269,5,4,5,251,34990
8,9,178,13,0,1,129408,6,3.6,2,1,9.8,-1,275,2,4,5,181,27490
40,19,528,20,0,1,138205,10,5,2,4,14.8,130,310,3,4,5,533,44990
8,21,154,20,0,1,210328,6,3.8,2,1,11,139,100,3,4,5,157,6990
27,13,104,20,0,1,120809,6,4,2,1,9.9,88,310,3,4,5,106,19999
13,4,162,5,0,1,49951,4,2,0,4,8.5,226,468,0,5,5,165,49990
31,4,398,35,0,1,29806,4,2,4,4,7.2,-1,275,5,4,5,402,38799
40,12,542,20,0,1,112673,6,3,2,4,7.9,226,310,3,4,5,547,27990
31,5,352,37,0,0,167085,6,3,3,2,9.7,192,187,4,4,5,355,37913
35,10,308,37,0,0,171365,4,3,3,2,8.2,130,261,4,2,4,310,34999
35,15,308,37,0,0,287349,4,3,3,2,8.5,142,25,4,4,5,310,24999
8,6,230,37,0,1,59116,4,2.8,3,2,8.7,219,360,4,2,2,229,38990
39,11,309,37,0,0,267250,4,3,3,2,8.3,142,248,4,2,4,311,23910
42,6,295,35,0,1,36873,4,2,4,4,6.5,253,275,5,4,5,297,41633
12,13,172,13,0,1,151000,4,2.4,0,1,8.9,130,479,2,4,7,175,12999
20,9,251,37,0,1,120547,4,2.4,2,2,7.5,218,443,4,4,5,254,25999
23,7,303,37,0,1,82967,5,3.2,3,2,10,218,310,4,4,4,305,39890
23,5,189,35,0,1,30357,4,2,0,1,6.3,157,459,5,4,5,192,26990
8,10,154,20,0,0,126306,8,6.2,2,4,11.5,-1,152,3,4,5,157,54990
27,9,124,5,0,1,85298,4,1.5,0,1,6.2,219,360,0,5,5,127,18888
40,9,401,35,0,1,104699,6,3,4,2,6.2,130,310,5,4,5,405,57990
36,2,305,59,1,1,11,4,1.5,0,3,5,272,432,5,4,5,307,37485
13,9,254,35,0,1,104459,4,2.2,4,2,7.8,218,459,5,4,7,257,28990
13,9,254,35,0,1,183075,6,3.3,0,1,9.6,209,139,5,4,7,257,17800
11,6,203,35,0,1,44785,4,1.6,0,1,6.2,152,275,5,4,5,206,24250
16,8,180,35,0,1,125529,4,2,4,1,7.1,157,479,5,4,5,183,29990
16,9,224,35,0,1,158213,4,2.5,4,4,7.3,157,291,5,4,5,227,22770
11,6,140,5,0,1,52603,4,1.4,0,1,5.4,219,360,0,4,5,143,18990
19,4,84,5,0,1,15967,3,1,0,1,5.4,92,275,0,5,5,85,28873
23,9,338,35,0,1,77060,4,2.5,4,1,8.8,179,275,5,4,7,342,36990
31,6,209,5,0,1,46350,4,1.4,0,4,5.4,218,391,0,5,5,212,29920
31,3,398,135,1,1,5,4,2,4,4,7.3,139,482,5,4,5,402,56490
8,20,154,37,0,1,114703,8,5.7,2,1,0,133,187,4,2,2,157,27990
37,6,281,35,0,1,56113,6,3.6,4,4,10,-1,310,5,4,5,339,47830
43,5,267,20,0,1,39565,4,2,2,1,7,328,466,3,4,5,270,50990
42,4,371,35,0,1,30188,4,2,4,5,5.4,227,280,5,4,5,375,62825
42,11,436,35,0,1,84904,6,3,4,2,6.8,219,102,5,5,5,441,39990
42,4,356,35,0,1,50174,6,3,4,5,7,133,525,5,4,7,360,82800
13,6,162,5,0,1,62825,4,2,0,1,7.4,202,479,0,4,5,165,25990
49,10,442,20,0,1,110807,8,6.2,2,4,12.9,202,333,3,4,5,447,67885
35,2,283,35,0,1,38,4,1.2,4,4,6.5,133,187,5,4,5,285,43857
35,8,283,35,0,1,83914,4,1.2,0,4,5.5,218,325,5,4,5,285,28490
42,3,448,35,0,1,9513,4,2,4,4,7.7,226,248,5,4,5,453,67910
23,5,303,37,0,1,16000,4,3,3,2,8,209,-1,4,4,2,305,53000
23,9,248,35,0,1,109390,4,2,0,1,6.4,226,197,5,4,5,251,19800
35,4,194,5,0,1,10695,4,1.8,0,5,4.2,227,248,0,5,5,197,42930
13,7,233,35,0,1,89383,4,2,4,2,6.8,104,275,5,4,5,236,31990
37,6,389,35,0,1,66458,6,3.6,3,1,9.6,226,305,5,2,4,393,53980
20,15,125,35,0,0,242529,4,2.5,3,2,8.3,209,139,5,4,5,128,11800
27,7,395,35,0,1,146729,4,2,3,2,7.1,133,459,5,4,7,399,41990
13,9,77,20,0,1,28078,4,1.4,0,1,6.2,139,291,3,4,5,78,16990
40,6,326,35,0,1,57098,6,3,4,4,10.6,328,275,5,5,5,329,93880
31,7,321,35,0,1,41413,4,2,4,2,6,218,416,5,4,7,324,49990
35,7,283,35,0,1,76313,4,1.2,0,4,5.5,180,384,5,4,5,285,28990
15,9,177,35,0,1,137112,4,2.5,0,1,7.9,139,459,5,4,5,180,19990
19,15,164,20,0,1,191787,4,2,0,1,7.9,139,52,3,4,5,167,6850
35,7,455,37,0,0,99999,8,4.5,3,2,10.7,192,515,4,4,5,460,88888
39,8,363,35,0,1,67104,4,3,0,2,8,192,279,5,4,7,367,34990
39,9,309,37,0,1,125618,4,3,3,2,8.1,218,336,4,4,5,311,35995
27,13,42,5,0,1,71721,4,1.6,0,1,6.1,209,31,0,5,5,42,10950
36,3,305,187,1,1,12,4,1.5,0,4,8.1,192,452,5,4,5,307,33990
20,10,169,35,0,1,129676,4,2,0,1,7.4,209,459,5,4,5,172,18990
48,7,459,35,0,1,67230,6,3,4,2,7,-1,541,5,4,5,464,112950
23,8,100,5,0,1,112391,4,1.5,0,1,4.9,153,275,0,5,5,102,15980
15,8,210,35,0,1,129794,4,1.6,0,2,4.9,218,310,5,4,5,213,22890
13,10,233,35,0,1,143324,4,2,0,1,7.9,219,275,5,4,5,236,19500
